path	basename	size	mtime
api/core.helpers.guids.rst	core.helpers.guids.rst	148	1767540128
api/core.sensors.voice.rst	core.sensors.voice.rst	148	1767540128
api/permissions.models.rst	permissions.models.rst	148	1767540128
api/saas.api.dashboard.rst	saas.api.dashboard.rst	148	1767540128
api/saas.models.agents.rst	saas.models.agents.rst	148	1767540128
api/auth.password_reset.rst	auth.password_reset.rst	147	1767540128
api/billing.lago_client.rst	billing.lago_client.rst	147	1767540128
api/common.rate_limit.rst	common.rate_limit.rst	147	1767540128
api/somabrain.admin_api.rst	somabrain.admin_api.rst	147	1767540128
api/agents.api.agents.rst	agents.api.agents.rst	145	1767540128
api/common.exceptions.rst	common.exceptions.rst	145	1767540128
api/common.middleware.rst	common.middleware.rst	145	1767540128
api/core.api.sessions.rst	core.api.sessions.rst	145	1767540128
api/core.helpers.tool.rst	core.helpers.tool.rst	145	1767540128
api/core.repositories.rst	core.repositories.rst	145	1767540128
api/core.sensors.base.rst	core.sensors.base.rst	145	1767540128
api/core.sensors.tool.rst	core.sensors.tool.rst	145	1767540128
api/orchestrator.config.rst	orchestrator.config.rst	145	1767540128
api/permissions.admin.rst	permissions.admin.rst	145	1767540128
api/saas.api.features.rst	saas.api.features.rst	145	1767540128
api/saas.api.settings.rst	saas.api.settings.rst	145	1767540128
api/saas.models.audit.rst	saas.models.audit.rst	145	1767540128
api/saas.models.tiers.rst	saas.models.tiers.rst	145	1767540128
api/saas.models.usage.rst	saas.models.usage.rst	145	1767540128
api/services.common.dlq.rst	services.common.dlq.rst	145	1767540128
api/somabrain.cognitive.rst	somabrain.cognitive.rst	145	1767540128
api/core.soma_client.rst	core.soma_client.rst	144	1767540128
api/common.responses.rst	common.responses.rst	142	1767540128
api/core.api.general.rst	core.api.general.rst	142	1767540128
api/core.api.migrate.rst	core.api.migrate.rst	142	1767540128
api/core.config.core.rst	core.config.core.rst	142	1767540128
api/core.helpers.git.rst	core.helpers.git.rst	142	1767540128
api/core.helpers.log.rst	core.helpers.log.rst	142	1767540128
api/core.helpers.rfc.rst	core.helpers.rfc.rst	142	1767540128
api/core.permissions.rst	core.permissions.rst	142	1767540128
api/core.sensors.llm.rst	core.sensors.llm.rst	142	1767540128
api/features.api.flags.rst	features.api.flags.rst	142	1767540128
api/notifications.apps.rst	notifications.apps.rst	142	1767540128
api/saas.api.billing.rst	saas.api.billing.rst	142	1767540128
api/saas.api.schemas.rst	saas.api.schemas.rst	142	1767540128
api/saas.api.tenants.rst	saas.api.tenants.rst	142	1767540128
api/voice.exceptions.rst	voice.exceptions.rst	142	1767540128
api/common.handlers.rst	common.handlers.rst	139	1767540128
api/common.messages.rst	common.messages.rst	139	1767540128
api/conversations.api.rst	conversations.api.rst	139	1767540128
api/core.api.health.rst	core.api.health.rst	139	1767540128
api/core.api.memory.rst	core.api.memory.rst	139	1767540128
api/observability.api.rst	observability.api.rst	139	1767540128
api/orchestrator.apps.rst	orchestrator.apps.rst	139	1767540128
api/orchestrator.core.rst	orchestrator.core.rst	139	1767540128
api/orchestrator.main.rst	orchestrator.main.rst	139	1767540128
api/permissions.api.rst	permissions.api.rst	139	1767540128
api/saas.api.health.rst	saas.api.health.rst	139	1767540128
api/tools.api.tools.rst	tools.api.tools.rst	139	1767540128
api/voice.consumers.rst	voice.consumers.rst	139	1767540128
api/auth.invitations.rst	auth.invitations.rst	136	1767540128
api/billing.webhooks.rst	billing.webhooks.rst	136	1767540128
api/capabilities.api.rst	capabilities.api.rst	136	1767540128
api/common.schemas.rst	common.schemas.rst	136	1767540128
api/core.api.kafka.rst	core.api.kafka.rst	136	1767540128
api/integrations.api.rst	integrations.api.rst	136	1767540128
api/llm.exceptions.rst	llm.exceptions.rst	136	1767540128
api/orchestrator.api.rst	orchestrator.api.rst	136	1767540128
api/saas.api.audit.rst	saas.api.audit.rst	136	1767540128
api/saas.api.tiers.rst	saas.api.tiers.rst	136	1767540128
api/saas.api.users.rst	saas.api.users.rst	136	1767540128
api/somabrain.client.rst	somabrain.client.rst	136	1767540128
api/auth_config.api.rst	auth_config.api.rst	135	1767540128
api/logging_api.api.rst	logging_api.api.rst	135	1767540128
api/somabrain.tests.rst	somabrain.tests.rst	135	1767540128
api/chat.api.chat.rst	chat.api.chat.rst	133	1767540128
api/completions.api.rst	completions.api.rst	133	1767540128
api/voice.metrics.rst	voice.metrics.rst	133	1767540128
api/voice.routing.rst	voice.routing.rst	133	1767540128
api/voice.schemas.rst	voice.schemas.rst	133	1767540128
api/voice.service.rst	voice.service.rst	133	1767540128
api/voice.speaker.rst	voice.speaker.rst	133	1767540128
api/voice.tracing.rst	voice.tracing.rst	133	1767540128
api/core.api.llm.rst	core.api.llm.rst	130	1767540128
api/core.signals.rst	core.signals.rst	130	1767540128
api/embeddings.api.rst	embeddings.api.rst	130	1767540128
api/filesv2.models.rst	filesv2.models.rst	130	1767540128
api/scheduling.api.rst	scheduling.api.rst	130	1767540128
api/voice.models.rst	voice.models.rst	130	1767540128
api/agents.apps.rst	agents.apps.rst	127	1767540128
api/analytics.api.rst	analytics.api.rst	127	1767540128
api/chat.models.rst	chat.models.rst	127	1767540128
api/common.auth.rst	common.auth.rst	127	1767540128
api/common.pkce.rst	common.pkce.rst	127	1767540128
api/core.models.rst	core.models.rst	127	1767540128
api/features.apps.rst	features.apps.rst	127	1767540128
api/knowledge.api.rst	knowledge.api.rst	127	1767540128
api/ratelimit.api.rst	ratelimit.api.rst	127	1767540128
api/scheduler.api.rst	scheduler.api.rst	127	1767540128
api/somabrain.api.rst	somabrain.api.rst	127	1767540128
api/templates.api.rst	templates.api.rst	127	1767540128
api/voice.admin.rst	voice.admin.rst	127	1767540128
api/workflows.api.rst	workflows.api.rst	127	1767540128
deployment/local.rst	local.rst	125	1767540455
api/feedback.api.rst	feedback.api.rst	124	1767540128
api/filesv2.apps.rst	filesv2.apps.rst	124	1767540128
api/flink.models.rst	flink.models.rst	124	1767540128
api/llm.models.rst	llm.models.rst	124	1767540128
api/saas.admin.rst	saas.admin.rst	124	1767540128
api/sessions.api.rst	sessions.api.rst	124	1767540128
api/tools.apps.rst	tools.apps.rst	124	1767540128
api/voice.apps.rst	voice.apps.rst	124	1767540128
api/webhooks.api.rst	webhooks.api.rst	124	1767540128
api/apikeys.api.rst	apikeys.api.rst	121	1767540128
api/chat.apps.rst	chat.apps.rst	121	1767540128
api/core.apps.rst	core.apps.rst	121	1767540128
api/filesv2.api.rst	filesv2.api.rst	121	1767540128
api/llm.admin.rst	llm.admin.rst	121	1767540128
api/metrics.api.rst	metrics.api.rst	121	1767540128
api/plugins.api.rst	plugins.api.rst	121	1767540128
api/prompts.api.rst	prompts.api.rst	121	1767540128
api/quality.api.rst	quality.api.rst	121	1767540128
api/saas.apps.rst	saas.apps.rst	121	1767540128
api/secrets.api.rst	secrets.api.rst	121	1767540128
api/tenants.api.rst	tenants.api.rst	121	1767540128
api/voice.api.rst	voice.api.rst	121	1767540128
api/assets.api.rst	assets.api.rst	118	1767540128
api/config.api.rst	config.api.rst	118	1767540128
api/events.api.rst	events.api.rst	118	1767540128
api/export.api.rst	export.api.rst	118	1767540128
api/files.apps.rst	files.apps.rst	118	1767540128
api/llm.apps.rst	llm.apps.rst	118	1767540128
api/models.api.rst	models.api.rst	118	1767540128
api/search.api.rst	search.api.rst	118	1767540128
api/traces.api.rst	traces.api.rst	118	1767540128
api/utils.apps.rst	utils.apps.rst	118	1767540128
api/utils.api.rst	utils.api.rst	117	1767540128
deployment/docker.rst	docker.rst	117	1767540457
api/audit.api.rst	audit.api.rst	115	1767540128
api/flink.api.rst	flink.api.rst	115	1767540128
api/usage.api.rst	usage.api.rst	115	1767540128
api/users.api.rst	users.api.rst	115	1767540128
api/auth.api.rst	auth.api.rst	112	1767540128
api/auth.mfa.rst	auth.mfa.rst	112	1767540128
api/a2a.api.rst	a2a.api.rst	109	1767540128
api/api.rst	api.rst	97	1767540128
deployment/kubernetes.rst	kubernetes.rst	94	1767540462
deployment/aws.rst	aws.rst	71	1767540460
development/vibe-rules.rst	vibe-rules.rst	68	1767540484
development/contributing.rst	contributing.rst	64	1767540482
api/modules.rst	modules.rst	61	1767540128
_build/html/_sources/api/config.api.rst.txt	config.api.rst.txt	0	0
_build/html/_sources/api/config.rst.txt	config.rst.txt	0	0
_build/html/_sources/api/conversations.api.rst.txt	conversations.api.rst.txt	0	0
_build/html/_sources/api/conversations.rst.txt	conversations.rst.txt	0	0
_build/html/_sources/api/core.api.admin_ops.rst.txt	core.api.admin_ops.rst.txt	0	0
_build/html/_sources/api/core.api.general.rst.txt	core.api.general.rst.txt	0	0
_build/html/_sources/api/core.api.health.rst.txt	core.api.health.rst.txt	0	0
_build/html/_sources/api/core.api.kafka.rst.txt	core.api.kafka.rst.txt	0	0
_build/html/_sources/api/core.api.llm.rst.txt	core.api.llm.rst.txt	0	0
_build/html/_sources/api/core.api.memory.rst.txt	core.api.memory.rst.txt	0	0
_build/html/_sources/api/core.api.migrate.rst.txt	core.api.migrate.rst.txt	0	0
_build/html/_sources/api/core.api.rst.txt	core.api.rst.txt	0	0
_build/html/_sources/api/core.api.sessions.rst.txt	core.api.sessions.rst.txt	0	0
_build/html/_sources/api/core.api.tenant_metrics.rst.txt	core.api.tenant_metrics.rst.txt	0	0
_build/html/_sources/api/core.api.ui_settings.rst.txt	core.api.ui_settings.rst.txt	0	0
_build/html/_sources/api/core.application.dto.rst.txt	core.application.dto.rst.txt	0	0
_build/html/_sources/api/core.application.rst.txt	core.application.rst.txt	0	0
_build/html/_sources/api/core.application.services.rst.txt	core.application.services.rst.txt	0	0
_build/html/_sources/api/core.application.use_cases.conversation.build_context.rst.txt	core.application.use_cases.conversation.build_context.rst.txt	0	0
_build/html/_sources/api/core.application.use_cases.conversation.generate_response.rst.txt	core.application.use_cases.conversation.generate_response.rst.txt	0	0
_build/html/_sources/api/core.application.use_cases.conversation.process_message.rst.txt	core.application.use_cases.conversation.process_message.rst.txt	0	0
_build/html/_sources/api/core.application.use_cases.conversation.rst.txt	core.application.use_cases.conversation.rst.txt	0	0
_build/html/_sources/api/core.application.use_cases.conversation.store_memory.rst.txt	core.application.use_cases.conversation.store_memory.rst.txt	0	0
_build/html/_sources/api/core.application.use_cases.memory.rst.txt	core.application.use_cases.memory.rst.txt	0	0
_build/html/_sources/api/core.application.use_cases.memory.store_memory.rst.txt	core.application.use_cases.memory.store_memory.rst.txt	0	0
_build/html/_sources/api/core.application.use_cases.rst.txt	core.application.use_cases.rst.txt	0	0
_build/html/_sources/api/core.application.use_cases.tools.execute_tool.rst.txt	core.application.use_cases.tools.execute_tool.rst.txt	0	0
_build/html/_sources/api/core.application.use_cases.tools.rst.txt	core.application.use_cases.tools.rst.txt	0	0
_build/html/_sources/api/core.apps.rst.txt	core.apps.rst.txt	0	0
_build/html/_sources/api/core.config.core.rst.txt	core.config.core.rst.txt	0	0
_build/html/_sources/api/core.config.loader.rst.txt	core.config.loader.rst.txt	0	0
_build/html/_sources/api/core.config.models.rst.txt	core.config.models.rst.txt	0	0
_build/html/_sources/api/core.config.registry.rst.txt	core.config.registry.rst.txt	0	0
_build/html/_sources/api/core.config.rst.txt	core.config.rst.txt	0	0
_build/html/_sources/api/core.helpers.attachment_manager.rst.txt	core.helpers.attachment_manager.rst.txt	0	0
_build/html/_sources/api/core.helpers.browser.rst.txt	core.helpers.browser.rst.txt	0	0
_build/html/_sources/api/core.helpers.browser_use.rst.txt	core.helpers.browser_use.rst.txt	0	0
_build/html/_sources/api/core.helpers.browser_use_monkeypatch.rst.txt	core.helpers.browser_use_monkeypatch.rst.txt	0	0
_build/html/_sources/api/core.helpers.call_llm.rst.txt	core.helpers.call_llm.rst.txt	0	0
_build/html/_sources/api/core.helpers.circuit_breaker.rst.txt	core.helpers.circuit_breaker.rst.txt	0	0
_build/html/_sources/api/core.helpers.crypto.rst.txt	core.helpers.crypto.rst.txt	0	0
_build/html/_sources/api/core.helpers.defer.rst.txt	core.helpers.defer.rst.txt	0	0
_build/html/_sources/api/core.helpers.dirty_json.rst.txt	core.helpers.dirty_json.rst.txt	0	0
_build/html/_sources/api/core.helpers.docker.rst.txt	core.helpers.docker.rst.txt	0	0
_build/html/_sources/api/core.helpers.dotenv.rst.txt	core.helpers.dotenv.rst.txt	0	0
_build/html/_sources/api/core.helpers.duckduckgo_search.rst.txt	core.helpers.duckduckgo_search.rst.txt	0	0
_build/html/_sources/api/core.helpers.errors.rst.txt	core.helpers.errors.rst.txt	0	0
_build/html/_sources/api/core.helpers.extension.rst.txt	core.helpers.extension.rst.txt	0	0
_build/html/_sources/api/core.helpers.extract_tools.rst.txt	core.helpers.extract_tools.rst.txt	0	0
_build/html/_sources/api/core.helpers.fasta2a_client.rst.txt	core.helpers.fasta2a_client.rst.txt	0	0
_build/html/_sources/api/core.helpers.file_browser.rst.txt	core.helpers.file_browser.rst.txt	0	0
_build/html/_sources/api/core.helpers.files.rst.txt	core.helpers.files.rst.txt	0	0
_build/html/_sources/api/core.helpers.git.rst.txt	core.helpers.git.rst.txt	0	0
_build/html/_sources/api/core.helpers.guids.rst.txt	core.helpers.guids.rst.txt	0	0
_build/html/_sources/api/core.helpers.history.rst.txt	core.helpers.history.rst.txt	0	0
_build/html/_sources/api/core.helpers.images.rst.txt	core.helpers.images.rst.txt	0	0
_build/html/_sources/api/core.helpers.job_loop.rst.txt	core.helpers.job_loop.rst.txt	0	0
_build/html/_sources/api/core.helpers.knowledge_import.rst.txt	core.helpers.knowledge_import.rst.txt	0	0
_build/html/_sources/api/core.helpers.kokoro_tts.rst.txt	core.helpers.kokoro_tts.rst.txt	0	0
_build/html/_sources/api/core.helpers.localization.rst.txt	core.helpers.localization.rst.txt	0	0
_build/html/_sources/api/core.helpers.log.rst.txt	core.helpers.log.rst.txt	0	0
_build/html/_sources/api/core.helpers.mcp_clients.rst.txt	core.helpers.mcp_clients.rst.txt	0	0
_build/html/_sources/api/core.helpers.mcp_handler.rst.txt	core.helpers.mcp_handler.rst.txt	0	0
_build/html/_sources/api/core.helpers.mcp_servers.rst.txt	core.helpers.mcp_servers.rst.txt	0	0
_build/html/_sources/api/core.helpers.memory.rst.txt	core.helpers.memory.rst.txt	0	0
_build/html/_sources/api/core.helpers.memory_consolidation.rst.txt	core.helpers.memory_consolidation.rst.txt	0	0
_build/html/_sources/api/core.helpers.memory_stores.rst.txt	core.helpers.memory_stores.rst.txt	0	0
_build/html/_sources/api/core.helpers.messages.rst.txt	core.helpers.messages.rst.txt	0	0
_build/html/_sources/api/core.helpers.notification.rst.txt	core.helpers.notification.rst.txt	0	0
_build/html/_sources/api/core.helpers.playwright.rst.txt	core.helpers.playwright.rst.txt	0	0
_build/html/_sources/api/core.helpers.print_catch.rst.txt	core.helpers.print_catch.rst.txt	0	0
_build/html/_sources/api/core.helpers.print_style.rst.txt	core.helpers.print_style.rst.txt	0	0
_build/html/_sources/api/core.helpers.process.rst.txt	core.helpers.process.rst.txt	0	0
_build/html/_sources/api/core.helpers.providers.rst.txt	core.helpers.providers.rst.txt	0	0
_build/html/_sources/api/core.helpers.rate_limiter.rst.txt	core.helpers.rate_limiter.rst.txt	0	0
_build/html/_sources/api/core.helpers.rfc.rst.txt	core.helpers.rfc.rst.txt	0	0
_build/html/_sources/api/core.helpers.rfc_exchange.rst.txt	core.helpers.rfc_exchange.rst.txt	0	0
_build/html/_sources/api/core.helpers.rfc_files.rst.txt	core.helpers.rfc_files.rst.txt	0	0
_build/html/_sources/api/core.helpers.rst.txt	core.helpers.rst.txt	0	0
_build/html/_sources/api/core.helpers.runtime.rst.txt	core.helpers.runtime.rst.txt	0	0
_build/html/_sources/api/core.helpers.scheduler_models.rst.txt	core.helpers.scheduler_models.rst.txt	0	0
_build/html/_sources/api/core.helpers.scheduler_repository.rst.txt	core.helpers.scheduler_repository.rst.txt	0	0
_build/html/_sources/api/core.helpers.scheduler_serialization.rst.txt	core.helpers.scheduler_serialization.rst.txt	0	0
_build/html/_sources/api/core.helpers.searxng.rst.txt	core.helpers.searxng.rst.txt	0	0
_build/html/_sources/api/core.helpers.secrets.rst.txt	core.helpers.secrets.rst.txt	0	0
_build/html/_sources/api/core.helpers.settings.rst.txt	core.helpers.settings.rst.txt	0	0
_build/html/_sources/api/core.helpers.settings_defaults.rst.txt	core.helpers.settings_defaults.rst.txt	0	0
_build/html/_sources/api/core.helpers.settings_model.rst.txt	core.helpers.settings_model.rst.txt	0	0
_build/html/_sources/api/core.helpers.shell_local.rst.txt	core.helpers.shell_local.rst.txt	0	0
_build/html/_sources/api/core.helpers.shell_ssh.rst.txt	core.helpers.shell_ssh.rst.txt	0	0
_build/html/_sources/api/core.helpers.strings.rst.txt	core.helpers.strings.rst.txt	0	0
_build/html/_sources/api/core.helpers.task_scheduler.rst.txt	core.helpers.task_scheduler.rst.txt	0	0
_build/html/_sources/api/core.helpers.timed_input.rst.txt	core.helpers.timed_input.rst.txt	0	0
_build/html/_sources/api/core.helpers.tokens.rst.txt	core.helpers.tokens.rst.txt	0	0
_build/html/_sources/api/core.helpers.tool.rst.txt	core.helpers.tool.rst.txt	0	0
_build/html/_sources/api/core.helpers.tool_tracking.rst.txt	core.helpers.tool_tracking.rst.txt	0	0
_build/html/_sources/api/core.helpers.tty_session.rst.txt	core.helpers.tty_session.rst.txt	0	0
_build/html/_sources/api/core.helpers.tunnel_manager.rst.txt	core.helpers.tunnel_manager.rst.txt	0	0
_build/html/_sources/api/core.helpers.vault_adapter.rst.txt	core.helpers.vault_adapter.rst.txt	0	0
_build/html/_sources/api/core.helpers.whisper.rst.txt	core.helpers.whisper.rst.txt	0	0
_build/html/_sources/api/core.infrastructure.adapters.event_bus_adapter.rst.txt	core.infrastructure.adapters.event_bus_adapter.rst.txt	0	0
_build/html/_sources/api/core.infrastructure.adapters.execution_engine_adapter.rst.txt	core.infrastructure.adapters.execution_engine_adapter.rst.txt	0	0
_build/html/_sources/api/core.infrastructure.adapters.memory_adapter.rst.txt	core.infrastructure.adapters.memory_adapter.rst.txt	0	0
_build/html/_sources/api/core.infrastructure.adapters.policy_adapter.rst.txt	core.infrastructure.adapters.policy_adapter.rst.txt	0	0
_build/html/_sources/api/core.infrastructure.adapters.rst.txt	core.infrastructure.adapters.rst.txt	0	0
_build/html/_sources/api/core.infrastructure.adapters.secret_manager_adapter.rst.txt	core.infrastructure.adapters.secret_manager_adapter.rst.txt	0	0
_build/html/_sources/api/core.infrastructure.adapters.tool_registry_adapter.rst.txt	core.infrastructure.adapters.tool_registry_adapter.rst.txt	0	0
_build/html/_sources/api/core.infrastructure.api.rst.txt	core.infrastructure.api.rst.txt	0	0
_build/html/_sources/api/core.infrastructure.api_keys_api.rst.txt	core.infrastructure.api_keys_api.rst.txt	0	0
_build/html/_sources/api/core.infrastructure.degradation_api.rst.txt	core.infrastructure.degradation_api.rst.txt	0	0
_build/html/_sources/api/core.infrastructure.feature_flags_api.rst.txt	core.infrastructure.feature_flags_api.rst.txt	0	0
_build/html/_sources/api/core.infrastructure.health_checker.rst.txt	core.infrastructure.health_checker.rst.txt	0	0
_build/html/_sources/api/core.infrastructure.models.rst.txt	core.infrastructure.models.rst.txt	0	0
_build/html/_sources/api/core.infrastructure.observability_api.rst.txt	core.infrastructure.observability_api.rst.txt	0	0
_build/html/_sources/api/core.infrastructure.repositories.rst.txt	core.infrastructure.repositories.rst.txt	0	0
_build/html/_sources/api/core.infrastructure.rst.txt	core.infrastructure.rst.txt	0	0
_build/html/_sources/api/core.infrastructure.settings_api.rst.txt	core.infrastructure.settings_api.rst.txt	0	0
_build/html/_sources/api/core.management.commands.capture_ui_errors.rst.txt	core.management.commands.capture_ui_errors.rst.txt	0	0
_build/html/_sources/api/core.management.commands.check_file_sizes.rst.txt	core.management.commands.check_file_sizes.rst.txt	0	0
_build/html/_sources/api/core.management.commands.check_ui_console.rst.txt	core.management.commands.check_ui_console.rst.txt	0	0
_build/html/_sources/api/core.management.commands.console_check.rst.txt	core.management.commands.console_check.rst.txt	0	0
_build/html/_sources/api/core.management.commands.constitution_admin.rst.txt	core.management.commands.constitution_admin.rst.txt	0	0
_build/html/_sources/api/core.management.commands.context_builder_benchmark.rst.txt	core.management.commands.context_builder_benchmark.rst.txt	0	0
_build/html/_sources/api/core.management.commands.e2e_quick.rst.txt	core.management.commands.e2e_quick.rst.txt	0	0
_build/html/_sources/api/core.management.commands.generate_missing_webui_files.rst.txt	core.management.commands.generate_missing_webui_files.rst.txt	0	0
_build/html/_sources/api/core.management.commands.golden_trace.rst.txt	core.management.commands.golden_trace.rst.txt	0	0
_build/html/_sources/api/core.management.commands.kafka_partition_scaler.rst.txt	core.management.commands.kafka_partition_scaler.rst.txt	0	0
_build/html/_sources/api/core.management.commands.migrate_profiles_to_gateway.rst.txt	core.management.commands.migrate_profiles_to_gateway.rst.txt	0	0
_build/html/_sources/api/core.management.commands.persona_admin.rst.txt	core.management.commands.persona_admin.rst.txt	0	0
_build/html/_sources/api/core.management.commands.persona_training.rst.txt	core.management.commands.persona_training.rst.txt	0	0
_build/html/_sources/api/core.management.commands.preflight.rst.txt	core.management.commands.preflight.rst.txt	0	0
_build/html/_sources/api/core.management.commands.prune_audit_repo.rst.txt	core.management.commands.prune_audit_repo.rst.txt	0	0
_build/html/_sources/api/core.management.commands.publish_outbox.rst.txt	core.management.commands.publish_outbox.rst.txt	0	0
_build/html/_sources/api/core.management.commands.rst.txt	core.management.commands.rst.txt	0	0
_build/html/_sources/api/core.management.commands.run_conversation_worker.rst.txt	core.management.commands.run_conversation_worker.rst.txt	0	0
_build/html/_sources/api/core.management.commands.run_flink_jobs.rst.txt	core.management.commands.run_flink_jobs.rst.txt	0	0
_build/html/_sources/api/core.management.commands.run_sync_worker.rst.txt	core.management.commands.run_sync_worker.rst.txt	0	0
_build/html/_sources/api/core.management.commands.run_tool_executor.rst.txt	core.management.commands.run_tool_executor.rst.txt	0	0
_build/html/_sources/api/core.management.commands.run_webui_diff.rst.txt	core.management.commands.run_webui_diff.rst.txt	0	0
_build/html/_sources/api/core.management.commands.runstack.rst.txt	core.management.commands.runstack.rst.txt	0	0
_build/html/_sources/api/core.management.commands.schema_smoke_test.rst.txt	core.management.commands.schema_smoke_test.rst.txt	0	0
_build/html/_sources/api/core.management.commands.setup_lago.rst.txt	core.management.commands.setup_lago.rst.txt	0	0
_build/html/_sources/api/core.management.commands.soak_gateway.rst.txt	core.management.commands.soak_gateway.rst.txt	0	0
_build/html/_sources/api/core.management.commands.sync_memories.rst.txt	core.management.commands.sync_memories.rst.txt	0	0
_build/html/_sources/api/core.management.commands.verify_memory_e2e_kafka.rst.txt	core.management.commands.verify_memory_e2e_kafka.rst.txt	0	0
_build/html/_sources/api/core.management.rst.txt	core.management.rst.txt	0	0
_build/html/_sources/api/core.migrations.0001_zero_data_loss_infrastructure.rst.txt	core.migrations.0001_zero_data_loss_infrastructure.rst.txt	0	0
_build/html/_sources/api/core.migrations.0002_sensor_outbox.rst.txt	core.migrations.0002_sensor_outbox.rst.txt	0	0
_build/html/_sources/api/core.migrations.0003_infrastructure_models.rst.txt	core.migrations.0003_infrastructure_models.rst.txt	0	0
_build/html/_sources/api/core.migrations.0004_capsule_capabilities_whitelist_and_more.rst.txt	core.migrations.0004_capsule_capabilities_whitelist_and_more.rst.txt	0	0
_build/html/_sources/api/core.migrations.rst.txt	core.migrations.rst.txt	0	0
_build/html/_sources/api/core.models.rst.txt	core.models.rst.txt	0	0
_build/html/_sources/api/core.observability.event_publisher.rst.txt	core.observability.event_publisher.rst.txt	0	0
_build/html/_sources/api/core.observability.log_redaction.rst.txt	core.observability.log_redaction.rst.txt	0	0
_build/html/_sources/api/core.observability.metrics.rst.txt	core.observability.metrics.rst.txt	0	0
_build/html/_sources/api/core.observability.rst.txt	core.observability.rst.txt	0	0
_build/html/_sources/api/core.observability.tracing.rst.txt	core.observability.tracing.rst.txt	0	0
_build/html/_sources/api/core.permissions.rst.txt	core.permissions.rst.txt	0	0
_build/html/_sources/api/core.repositories.rst.txt	core.repositories.rst.txt	0	0
_build/html/_sources/api/core.rst.txt	core.rst.txt	0	0
_build/html/_sources/api/core.sensors.base.rst.txt	core.sensors.base.rst.txt	0	0
_build/html/_sources/api/core.sensors.conversation.rst.txt	core.sensors.conversation.rst.txt	0	0
_build/html/_sources/api/core.sensors.llm.rst.txt	core.sensors.llm.rst.txt	0	0
_build/html/_sources/api/core.sensors.memory.rst.txt	core.sensors.memory.rst.txt	0	0
_build/html/_sources/api/core.sensors.outbox.rst.txt	core.sensors.outbox.rst.txt	0	0
_build/html/_sources/api/core.sensors.rst.txt	core.sensors.rst.txt	0	0
_build/html/_sources/api/core.sensors.sync_worker.rst.txt	core.sensors.sync_worker.rst.txt	0	0
_build/html/_sources/api/core.sensors.tool.rst.txt	core.sensors.tool.rst.txt	0	0
_build/html/_sources/api/core.sensors.upload.rst.txt	core.sensors.upload.rst.txt	0	0
_build/html/_sources/api/core.sensors.voice.rst.txt	core.sensors.voice.rst.txt	0	0
_build/html/_sources/api/core.signals.rst.txt	core.signals.rst.txt	0	0
_build/html/_sources/api/core.soma_client.rst.txt	core.soma_client.rst.txt	0	0
_build/html/_sources/api/core.somabrain_client.rst.txt	core.somabrain_client.rst.txt	0	0
_build/html/_sources/api/embeddings.api.rst.txt	embeddings.api.rst.txt	0	0
_build/html/_sources/api/embeddings.rst.txt	embeddings.rst.txt	0	0
_build/html/_sources/api/events.api.rst.txt	events.api.rst.txt	0	0
_build/html/_sources/api/events.rst.txt	events.rst.txt	0	0
_build/html/_sources/api/export.api.rst.txt	export.api.rst.txt	0	0
_build/html/_sources/api/export.rst.txt	export.rst.txt	0	0
_build/html/_sources/api/features.api.flags.rst.txt	features.api.flags.rst.txt	0	0
_build/html/_sources/api/features.api.gateway_features.rst.txt	features.api.gateway_features.rst.txt	0	0
_build/html/_sources/api/features.api.rst.txt	features.api.rst.txt	0	0
_build/html/_sources/api/features.apps.rst.txt	features.apps.rst.txt	0	0
_build/html/_sources/api/features.rst.txt	features.rst.txt	0	0
_build/html/_sources/api/feedback.api.rst.txt	feedback.api.rst.txt	0	0
_build/html/_sources/api/feedback.rst.txt	feedback.rst.txt	0	0
_build/html/_sources/api/files.api.attachments.rst.txt	files.api.attachments.rst.txt	0	0
_build/html/_sources/api/files.api.rst.txt	files.api.rst.txt	0	0
_build/html/_sources/api/files.apps.rst.txt	files.apps.rst.txt	0	0
_build/html/_sources/api/files.rst.txt	files.rst.txt	0	0
_build/html/_sources/api/filesv2.api.rst.txt	filesv2.api.rst.txt	0	0
_build/html/_sources/api/filesv2.apps.rst.txt	filesv2.apps.rst.txt	0	0
_build/html/_sources/api/filesv2.models.rst.txt	filesv2.models.rst.txt	0	0
_build/html/_sources/api/filesv2.rst.txt	filesv2.rst.txt	0	0
_build/html/_sources/api/flink.api.rst.txt	flink.api.rst.txt	0	0
_build/html/_sources/api/flink.migrations.0001_flink_sink_tables.rst.txt	flink.migrations.0001_flink_sink_tables.rst.txt	0	0
_build/html/_sources/api/flink.migrations.0002_llm_token_tracking.rst.txt	flink.migrations.0002_llm_token_tracking.rst.txt	0	0
_build/html/_sources/api/flink.migrations.rst.txt	flink.migrations.rst.txt	0	0
_build/html/_sources/api/flink.models.rst.txt	flink.models.rst.txt	0	0
_build/html/_sources/api/flink.rst.txt	flink.rst.txt	0	0
_build/html/_sources/api/flink.somabrain_jobs.rst.txt	flink.somabrain_jobs.rst.txt	0	0
_build/html/_sources/api/index.rst.txt	index.rst.txt	0	0
_build/html/_sources/api/integrations.api.rst.txt	integrations.api.rst.txt	0	0
_build/html/_sources/api/integrations.rst.txt	integrations.rst.txt	0	0
_build/html/_sources/api/knowledge.api.rst.txt	knowledge.api.rst.txt	0	0
